author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Disease,Category,location,bbox,normalized_tweet,encode_label
396433959,2021-02-27 22:14:34+00:00,4caac408027bf2e3,1.37E+18,en,0,0,1,0,Twitter for iPhone,"   Sorry not buying that all 7 people were 75+,and the normal winter flu virus would have just as likely got them too. Locking down over 350K people to protect a handful of elderly/people in ill health is economic madness,so many businesses have closed for good around Lincoln alone",Winter flu,yes,"Lincoln, England","[-0.5993999, 53.186267, -0.49538, 53.2551753]","['realdenisewelch', 'sorry', 'buying', 'people', 'normal', 'winter', 'flu', 'virus', 'would', 'likely', 'got', 'locking', 'k', 'people', 'protect', 'handful', 'elderly', 'people', 'ill', 'health', 'economic', 'madness', 'many', 'business', 'closed', 'good', 'around', 'lincoln', 'alone']",1
110769796,2021-02-27 13:09:14+00:00,694671c7778b3e4c,1.37E+18,en,23,0,11,0,Twitter for Android,"Having gotten over covid, which included horrendous headaches, shortness of breath, racing heartbeat, chest pains, aching joints (and chest x-rays, ECGs and echo-cardiograms), I've now got bloody shingles Ã°Å¸ËœÂ¯ #stinglikefook",Shingles,yes,"Burton upon Trent, England","[-1.698742, 52.768507, -1.5742471, 52.843925]","['covid', 'included', 'horrendous', 'headache', 'shortness', 'breath', 'racing', 'heartbeat', 'chest', 'pain', 'aching', 'joint', 'chest', 'x', 'ray', 'ecg', 'echo', 'cardiogram', 'got', 'bloody', 'shingle', 'stinglikefook']",1
2343310587,2021-02-27 09:43:24+00:00,7ae9e2f2ff7a87cd,1.37E+18,en,2,0,1,0,Twitter for iPhone,Being struck down with norovirus or some horrible stomach bug at the worst possible time Ã°Å¸ËœÂ­,Norovirus,yes,"Edinburgh, Scotland","[-3.3285119, 55.894729, -3.077505, 55.991662]","['norovirus', 'horrible', 'stomach', 'bug', 'worst', 'possible', 'time']",1
2723912350,2021-02-25 19:43:07+00:00,79d63e2148a725b8,1.37E+18,en,1,0,1,0,Twitter for Android,"  Yes, but not just gyms, EVERYTHING, because the scientists won't admit it but a combination of vaccination + the heard immunity have already diminished this virus so dramatically to the point of obscurity and LIFE NEEDS LIVING NOW  imo.",,no,"North Luffenham, England","[-0.627013, 52.617511, -0.613024, 52.624393]","['yes', 'gym', 'everything', 'scientist', 'admit', 'combination', 'vaccination', 'heard', 'immunity', 'already', 'diminished', 'virus', 'dramatically', 'point', 'obscurity', 'life', 'need', 'living', 'imo']",0
3533662035,2021-02-24 06:58:26+00:00,58bed6990038aefc,1.36E+18,en,0,0,0,0,Twitter for iPhone,Hope you are making the most of your #vaccination skills. We can upskill you to provide #infant vacs if you need that too - for #Chickenpox vaccines Ã°Å¸â€˜â€¡Ã°Å¸â€™â€° ,,no,"Cosgrove, England","[-0.8508957, 52.0723218, -0.8384053, 52.0819732]","['making', 'vaccination', 'skill', 'upskill', 'provide', 'infant', 'vac', 'need', 'chickenpox', 'vaccine', 'http', 'co', 'axtkid', 'qk']",0
7.35E+17,2021-02-23 22:25:49+00:00,646e5b040c274e45,1.36E+18,en,4,0,1,1,Twitter for Android,"  Just this one segment alone should've had everyone ignoring goverment guidelines. Said it 100 times, if the test is 93% wrong then so is every other figure spewed out from the MSM. Knock 93% off the death total and we have a slightly above average winter flu death count. Madness",Winter flu,yes,"Thorpe Saint Andrew, England","[1.326217, 52.62413, 1.3740329, 52.6463691]","['one', 'segment', 'alone', 'everyone', 'ignoring', 'goverment', 'guideline', 'said', 'time', 'test', 'wrong', 'every', 'figure', 'spewed', 'msm', 'knock', 'death', 'total', 'slightly', 'average', 'winter', 'flu', 'death', 'count', 'madness']",1
1077567584,2021-02-23 17:55:47+00:00,03a5820911d90b76,1.36E+18,en,0,0,0,0,Twitter for iPhone,"The announcement of a Robbie Williams biopic has surprised me. HeÃ¢â‚¬â„¢s a bit like a urine track infection, every time you think youÃ¢â‚¬â„¢ve got rid of him - THERE HE IS. 

Never saw the appeal, tbh all the cool kids likes East 17 so....... Ã°Å¸Â¤Âª",,no,"Southend-on-Sea, East","[0.624134, 51.522076, 0.818367, 51.576801]","['robbie', 'williams', 'biopic', 'surprised', 'bit', 'like', 'urine', 'track', 'infection', 'every', 'time', 'think', 'got', 'rid', 'never', 'saw', 'appeal', 'tbh', 'cool', 'kid', 'like', 'east']",0
8.72E+17,2021-02-23 17:05:50+00:00,0b518d44859d6982,1.36E+18,en,1,0,0,0,Instagram,"Unusual to see cedar roof shingles in this area. Not a property we inspected but the condition isn't looking great. @ Yeadon, Leeds ",,no,"Guiseley, England","[-1.74316, 53.842955, -1.6455119, 53.885476]","['see', 'cedar', 'roof', 'shingle', 'area', 'property', 'inspected', 'condition', 'looking', 'great', 'yeadon', 'leeds', 'http', 'co', 'bm', 'ehvetdw']",0
101802378,2021-02-23 08:49:03+00:00,53b67b1d1cc81a51,1.36E+18,en,6,0,1,0,Twitter for iPhone," Makes total sense - no one wants to be walking around naked with chickenpox, the temptation to scratch would be too much...",,no,"Birmingham, England","[-2.033651, 52.381063, -1.74763, 52.60687]","['make', 'total', 'sense', 'one', 'want', 'walking', 'around', 'naked', 'chickenpox', 'temptation', 'scratch', 'would', 'much']",0
1.32E+18,2021-02-22 12:52:23+00:00,315b740b108481f6,1.36E+18,en,1,0,0,0,Twitter for Android,"Literally got shingles from overworking myself. At 23. Take time to chill, people. ",Shingles ,yes,"Manchester, England","[-2.319934, 53.343623, -2.147026, 53.5702824]","['shingle', 'overworking', 'take', 'time', 'chill', 'people', 'http', 'co', 'vhhdbfzrp']",1
1.30E+18,2021-02-21 20:07:26+00:00,5f6514b0d7b1bc4c,1.36E+18,en,3,0,0,0,Twitter for iPhone,"    IÃ¢â‚¬â„¢ve had measles and chickenpox; both viruses. My body produced antibodies, and IÃ¢â‚¬â„¢m never getting them again.",,no,"Ashton-under-Lyne, England","[-2.169323, 53.4284575, -2.023554, 53.512416]","['rumpolekid', 'tuiuk', 'measles', 'chickenpox', 'virus', 'body', 'produced', 'antibody', 'never', 'getting']",0
1.14E+18,2021-02-21 08:11:27+00:00,1aa48c5b0c577001,1.36E+18,en,1,0,0,0,Twitter for iPhone,"  Same reason you take a vaccine to avoid rabies, chickenpox, mumps or rubella.",,no,"Worminghall, England","[-1.079426, 51.766658, -1.066523, 51.77287]","['sandraweeden', 'reason', 'take', 'vaccine', 'avoid', 'rabies', 'chickenpox', 'mumps', 'rubella']",0
463339660,2021-02-16 13:09:44+00:00,34b423ffb498a1f0,1.36E+18,en,1,0,1,0,Twitter for Android, Years ago i had shingles along my forehead felt like i was having electric shocks,,no,"Hindley, England","[-2.591448, 53.49232, -2.5126548, 53.5483897]","['year', 'ago', 'shingle', 'along', 'forehead', 'felt', 'like', 'electric', 'shock']",0
844335061,2021-02-15 16:15:48+00:00,3e3e756ce15a42e1,1.36E+18,en,2,0,0,0,Twitter for Android, What a legend. Didn't panic when most people would be in deep trouble in killer water temperatures ...My worry would be... freezing cold water doesn't kill all harmful bacteria and of course...nasty viruses like norovirus.,,no,"Dunston, England","[-1.6778475, 54.9213642, -1.604634, 54.966353]","['legend', 'panic', 'people', 'would', 'deep', 'trouble', 'killer', 'water', 'temperature', 'worry', 'would', 'freezing', 'cold', 'water', 'kill', 'harmful', 'bacteria', 'course', 'nasty', 'virus', 'like', 'norovirus']",0
29547451,2021-02-14 20:31:25+00:00,07dc23aab2d02f8b,1.36E+18,en,1,0,1,0,Twitter for Android,"I have been really unwell with a bad chill for the last 3 days, I think I now have a urine infection. Need to phone Docs first thing. Feel awful Ã°Å¸ËœÅ¾ ",,no,"Irvine, Scotland","[-4.694579, 55.590869, -4.607557, 55.639361]","['really', 'unwell', 'bad', 'chill', 'last', 'day', 'think', 'urine', 'infection', 'need', 'phone', 'doc', 'first', 'thing', 'feel', 'awful', 'http', 'co', 'yhgx', 'u', 'xbl']",0
186137789,2021-02-14 14:01:28+00:00,65fb4b550d17bb34,1.36E+18,en,0,0,0,0,Twitter for Android,"  No cure for flu, chicken pox, measles, whooping cough, I had a strain of chicken pox last year called shingles, but we have vaccines and last October I had my flu jab, which I do every year, yesterday I had my covid 19 jab",,no,"Stowmarket, England","[0.970731, 52.17274, 1.0228531, 52.2000435]","['cure', 'flu', 'chicken', 'pox', 'measles', 'whooping', 'cough', 'strain', 'chicken', 'pox', 'last', 'year', 'called', 'shingle', 'vaccine', 'last', 'october', 'flu', 'jab', 'every', 'year', 'yesterday', 'covid', 'jab']",0
1.32E+18,2021-02-14 12:15:52+00:00,2a3f152d1ac5044a,1.36E+18,en,6,0,0,3,Twitter for iPhone,"""Dear brother,I am plagued with a virus a influenza of some sort and feeling unwell,I shall lay here for a  must continue to lead the legion.

  ",,no,"Hackney, London","[-0.104501, 51.518605, -0.015834, 51.5766844]","['plagued', 'virus', 'influenza', 'sort', 'feeling', 'unwell', 'shall', 'lay', 'http', 'co', 'zwyislnnns', 'must', 'continue', 'lead', 'legion', 'beyonce', 'rihanna', 'kylejenner', 'littlemix', 'barakobama', 'mariahcarey', 'monica', 'bobbybrown', 'http', 'co', 'ygm', 'aqphra']",0
2327430626,2021-02-12 11:08:03+00:00,5461b744712914a7,1.36E+18,en,0,0,0,0,Twitter for Android,"  I have had every vaccine available in my long life. Annual flu and recently shingles one. That clears that up. I am, logically I think, wary of these Covid ones, mainly because of the long term effects that may or may not be harmful. There are also doubts on their effectiveness.",,no,"Aylesbury, England","[-0.858287, 51.792766, -0.772721, 51.8385752]","['quiscustodis', 'every', 'vaccine', 'available', 'long', 'life', 'annual', 'flu', 'recently', 'shingle', 'one', 'clear', 'logically', 'think', 'wary', 'covid', 'one', 'mainly', 'long', 'term', 'effect', 'may', 'may', 'harmful', 'also', 'doubt', 'effectiveness']",0
2914464442,2021-02-12 08:43:43+00:00,17cc57fae415c45e,1.36E+18,en,1,0,0,0,Twitter for iPhone,"Just when I thought life couldnÃ¢â‚¬â„¢t get harder my blood tests continue to show inflammation, and I have a severe urine infection thanks to being constipated. Antibiotics and laxatives prescribed and referral to hospital for bowel investigations..",,no,"Milton Keynes, England","[-0.8604724, 51.973129, -0.667655, 52.094005]","['thought', 'life', 'get', 'harder', 'blood', 'test', 'continue', 'show', 'inflammation', 'severe', 'urine', 'infection', 'thanks', 'constipated', 'antibiotic', 'laxative', 'prescribed', 'referral', 'hospital', 'bowel', 'investigation']",0
7.03E+17,2021-02-11 20:43:29+00:00,5de8cffc145c486b,1.36E+18,en,0,0,0,0,Twitter for Android,"OATS soaking in a sock or pop sock in the bath, so good for Chickenpox and Eczema. ",,no,"Camden Town, London","[-0.213503, 51.512805, -0.105303, 51.572068]","['sock', 'pop', 'sock', 'bath', 'good', 'chickenpox', 'eczema', 'http', 'co', 'ummuxl', 'p', 'l']",0
2282617110,2021-02-10 11:13:00+00:00,6fefe300487f928d,1.36E+18,en,0,0,0,0,Twitter for Android," Oh no, chickenpox not nice for adults...lots of camomile lotion!!",,no,"Milton of Campsie, Scotland","[-4.173534, 55.955046, -4.1519469, 55.968178]","['chickenpox', 'nice', 'adult', 'lot', 'camomile', 'lotion']",0
470121524,2021-02-09 18:14:35+00:00,7cfbebe4be21d7b0,1.36E+18,en,1,0,0,1,Twitter for Android,"When you get a bladder infection, urine trouble.",,no,"Oakengates, England","[-2.471826, 52.6823, -2.4126197, 52.734256]","['get', 'bladder', 'infection', 'urine', 'trouble']",0
1537232563,2021-02-08 22:32:40+00:00,60160252aeb7e3e5,1.36E+18,en,10,0,0,0,Twitter for Android,"  great to see all the extra precautions have reduced Flu deaths and norovirus cases this year, we know what to do next winter !!!",,no,"West Midlands, England","[-3.23560072135158, 51.8259029271059, -1.17213601934124, 53.2262100153425]","['great', 'see', 'extra', 'precaution', 'reduced', 'flu', 'death', 'norovirus', 'case', 'year', 'know', 'next', 'winter']",0
2952148935,2021-02-07 21:40:49+00:00,6dd4aeb802da9f28,1.36E+18,en,0,0,1,0,Twitter for iPhone,"Recently I have experience more death and dying. I have family who are currently critically unwell. I have friends my own age who have died from the effects of the virus.  This is like a nightmare thatÃ¢â‚¬â„¢s not stopping. 

I know there is many concerns out there about the vaccine",COVID,yes,"Newcastle Upon Tyne, England","[-1.6937923, 54.960055, -1.596931, 55.0240558]","['experience', 'death', 'dying', 'family', 'currently', 'critically', 'unwell', 'friend', 'age', 'died', 'effect', 'virus', 'like', 'nightmare', 'stopping', 'know', 'many', 'concern', 'vaccine']",1
406933048,2021-03-30 17:45:13+00:00,2b454edc82f17a78,1.38E+18,en,1,0,1,0,Twitter for Android," I'm okay, thanks. Less pain than last week but the look and feel of shingles forehead joy is still with us Ã°Å¸Â¤ÂªÃ°Å¸â„¢Ë†",Shingles,yes,"Hamilton, Scotland","[-4.1158701, 55.747775, -4.016585, 55.808597]","['okay', 'thanks', 'le', 'pain', 'last', 'week', 'look', 'feel', 'shingle', 'forehead', 'joy', 'still', 'u']",1
1525475418,2021-03-28 17:48:16+00:00,218f4b05b643bb45,1.38E+18,en,0,0,0,0,Twitter for Android,"  Plus influenza and they will try and get a pneumonia jab and for some offered shingles? Rinse and repeat for the ones that survive, in 2022?",,no,"Wetherby, England","[-1.4106306, 53.922733, -1.3681474, 53.943099]","['plus', 'influenza', 'try', 'get', 'pneumonia', 'jab', 'offered', 'shingle', 'rinse', 'repeat', 'one', 'survive']",0
22133163,2021-03-27 20:45:43+00:00,0dc1c708d6d458a6,1.38E+18,en,3,0,0,0,Twitter for iPhone,"        Hospital Architects and Commissioners still donÃ¢â‚¬â„¢t believe #Semmelweis  My thinking on #Norovirus years before #Covid19 

Read also  What does #CQC Outstanding mean? ",,no,"Oban, Scotland","[-5.491345, 56.396367, -5.452471, 56.4252777]","['spearpoint', 'smith', 'pauline', 'maggiedavies', 'bartshospital', 'bbcandreaswolff', 'colinbro', 'nialldowney', 'cmo', 'england', 'hospital', 'architect', 'commissioner', 'still', 'believe', 'semmelweis', 'http', 'co', 'kibhctrq', 'z', 'thinking', 'norovirus', 'year', 'covid', 'read', 'also', 'http', 'co', 'nmtuqbwh', 'h', 'cqc', 'outstanding', 'mean', 'http', 'co', 'wnaylfassk']",0
91672895,2021-03-27 19:32:05+00:00,3d9aefed42dda147,1.38E+18,en,0,0,0,0,Twitter for Android, Next up in the  Does eating purple sprouting broccoli have any effect on shingles?,,no,"Bury Saint Edmunds, England","[0.678274, 52.2258889, 0.7572878, 52.270442]","['newscientist', 'eating', 'purple', 'sprouting', 'broccoli', 'effect', 'shingle']",0
624098853,2021-03-27 17:36:17+00:00,41edfddd44554faa,1.38E+18,en,0,0,1,0,Twitter for iPad,"  Shingles! Really? How, why, where can I get one",,no,"Rhuddlan, Wales","[-3.479842, 53.285031, -3.4551956, 53.2992957]","['starkvillain', 'shingle', 'really', 'get', 'one']",0
1064712810,2021-03-27 11:08:39+00:00,2b454edc82f17a78,1.38E+18,en,0,0,1,0,Twitter for iPhone,omg last night was giving me throwbacks to when I had the norovirus that feeling or pure and utter nausea...THE CHILLS AND THE SWEATS...Back to sleep I go,,no,"Hamilton, Scotland","[-4.1158701, 55.747775, -4.016585, 55.808597]","['night', 'giving', 'throwback', 'norovirus', 'feeling', 'pure', 'utter', 'nausea', 'chill', 'sweat', 'back', 'sleep', 'go']",0
2325643226,2021-03-26 17:59:34+00:00,3bc1b6cfd27ef7f6,1.38E+18,en,5,0,0,0,Twitter for iPhone,    Will  and  sign in for the charity  auction ? Maybe a paw print Ã°Å¸ÂÂ¾ from Kevin?? Ã°Å¸Ëœâ€šÃ°Å¸â€˜Å’,,no,"East, England","[-0.745779800818049, 51.4482221321091, 1.76893599950184, 52.9926789576249]","['perry', 'octopusahoy', 'alan', 'measles', 'philippa', 'perry', 'alan', 'measles', 'sign', 'charity', 'auction', 'maybe', 'paw', 'print', 'kevin']",0
2246642315,2021-03-25 16:55:53+00:00,5233a0505ea12908,1.38E+18,en,6,0,1,1,Twitter for Android," No vaccine is 100% effective 
Having the vaccine significantly reduces the risk of catching and spreading it or becoming very unwell yourself
Vaccination programmes work - see smallpox/ measles/ rubella/ flu etc",,no,"Saltdean, England","[-0.07983, 50.7973841, -0.0197297, 50.823247]","['vaccine', 'effective', 'vaccine', 'significantly', 'reduces', 'risk', 'catching', 'spreading', 'becoming', 'unwell', 'vaccination', 'programme', 'work', 'see', 'smallpox', 'measles', 'rubella', 'flu', 'etc']",0
113351524,2021-03-25 14:59:19+00:00,06168d1feda43857,1.38E+18,en,1,0,0,0,Twitter for Android,"Hugh Grant has Norovirus

Spew Grant ",Norovirus,yes,"South East, England","[-1.95729593780907, 50.5746064789388, 1.45178800018019, 52.1962850088601]","['norovirus', 'spew', 'grant', 'http', 'co', 'lualn', 'lxtf']",1
1.16E+18,2021-03-24 11:40:58+00:00,071b7c1bd7a4d674,1.37E+18,en,2,0,0,0,Twitter for iPhone,"        Do you mean vaccine? I was seriously unwell with proper flu for 24 hours! Just rest, it soon lifts quickly. Hope youÃ¢â‚¬â„¢re ok. Ã°Å¸â€™â€”",,no,"Saint Margarets, East","[-0.020854, 51.779096, 0.019293, 51.7963833]","['tab', 'majka', 'shinoda', 'txtransplant', 'strongwithinxo', 'jadeantoinetter', 'alexand', 'mean', 'vaccine', 'seriously', 'unwell', 'proper', 'flu', 'hour', 'rest', 'soon', 'lift', 'quickly', 'hope', 'ok']",0
343522877,2021-03-23 22:45:01+00:00,07e9c7d1954fff64,1.37E+18,en,1,0,1,0,Twitter for Android," A staple recovery fluid in our house, remember it curing my chickenpox in the late 70's, delicious drink and wonderful memories.",,no,"Sheffield, England","[-1.573648, 53.309898, -1.325576, 53.4564311]","['staple', 'recovery', 'fluid', 'house', 'remember', 'curing', 'chickenpox', 'late', 'delicious', 'drink', 'wonderful', 'memory']",0
1.25E+18,2021-03-23 21:13:44+00:00,0a2b346125165e49,1.37E+18,en,0,0,1,0,Twitter for iPhone, Children in the UK donÃ¢â‚¬â„¢t receive chickenpox vaccine,,no,"Nunthorpe, England","[-1.2133235, 54.51756, -1.167099, 54.536882]","['uk', 'receive', 'chickenpox', 'vaccine']",0
