author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Category,location,bbox,normalized_tweet
1.36E+18,2022-01-28 19:07:42+00:00,52e6f17df9e90c0a,1.49E+18,en,0,0,0,0,Twitter for Android,no,no,"Kingswood, England","[-2.5319095, 51.425885, -2.453106, 51.5057553]","['better', 'idea', 'flu', 'world', 'order', 'currently', 'http', 'co', 'dtotdtgxux']"
721359108,2022-01-28 17:08:14+00:00,50a7ed3afa19385c,1.49E+18,en,3,0,1,0,Twitter for iPhone,"My dads just come out of sinus surgery &amp; is doing great!

The surgeon told my mom there were “a ton” of polyps on his left side. 

Hopefully those come back from pathology all clear &amp; this is the end of a nearly 2 year long chronic sinus infection for dad",no,"Hemel Hempstead, East","[-0.5140924, 51.72224, -0.421047, 51.782319]","['come', 'sinus', 'surgery', 'amp', 'great', 'surgeon', 'told', 'mom', 'ton', 'polyp', 'left', 'side', 'hopefully', 'come', 'back', 'pathology', 'clear', 'amp', 'end', 'nearly', 'year', 'long', 'chronic', 'sinus', 'infection', 'dad']"
1.48E+18,2022-01-28 17:06:03+00:00,7f91f4c2883c247b,1.49E+18,en,2,0,0,0,Twitter for Android,Poorly with kidney infection so I'm chilling in bed and gonna binge watch the 3rd series of #thebay,no,"Seaham, England","[-1.37637, 54.8217178, -1.319712, 54.853863]","['kidney', 'infection', 'chilling', 'bed', 'gon', 'na', 'binge', 'watch', 'rd', 'series', 'thebay']"
86541120,2022-01-28 15:35:40+00:00,4ba9339e498629d4,1.49E+18,en,0,0,0,0,Twitter for Android, Making crucial decisions about a deadly virus while half cut?,no,"Delph, England","[-2.0357047, 53.560008, -2.011469, 53.5752217]","['crucial', 'decision', 'deadly', 'virus', 'half', 'cut']"
504584963,2022-01-28 15:33:18+00:00,45c2b024d2da8cde,1.49E+18,en,2,0,0,0,Twitter for Android," Since when did we have c300 deaths a day from flu?

When?",yes,"Toward, Scotland","[-4.983894, 55.861911, -4.9760532, 55.8735566]","['c', 'death', 'day', 'flu']"
414577744,2022-01-28 15:28:47+00:00,621eccadb1c0dc73,1.49E+18,en,1,0,1,1,Twitter for Android,"     Okay I'll explain. Its believed Fibromyalgia starts bcse of a shock to the system, infection etc ",no,"Woking, South East","[-0.6329393, 51.283513, -0.4647322, 51.349531]","['sepsissurvivor', 'thorntonsouth', 'davecram', 'okay', 'explain', 'believed', 'fibromyalgia', 'start', 'bcse', 'shock', 'system', 'infection', 'etc', 'http', 'co', 'wqdzo', 'anz']"
141470099,2022-01-28 15:26:25+00:00,62a2a7f86cd9a5b4,1.49E+18,en,2,0,1,0,Twitter for Android,"    People do get Rabies today it animal quarantine rules that protect you from Rabies 
You could have played Polo it was almost eradicated",no,"Dundee, Scotland","[-3.07452, 56.451371, -2.8355701, 56.502533]","['lord', 'n', 'wolf', 'elonmusk', 'people', 'get', 'rabies', 'today', 'animal', 'quarantine', 'rule', 'protect', 'rabies', 'could', 'played', 'polo', 'almost', 'eradicated']"
224600015,2022-01-28 12:58:03+00:00,67bc7263f7b9047b,1.49E+18,en,0,0,0,0,Twitter for Android,Right then I  managed to motivate myself to go down for dinner back up now with  a fresh cuppa  going to take some  more drugs to seeing i can shake this flu off,yes,"North East, England","[-2.6896487528799, 54.4511368492598, -0.789589998657534, 55.8116995493485]","['managed', 'motivate', 'go', 'dinner', 'back', 'fresh', 'cuppa', 'going', 'take', 'drug', 'seeing', 'shake', 'flu']"
2731922441,2022-01-28 11:08:52+00:00,55ec7e23e73ccfbf,1.49E+18,en,0,0,0,1,Twitter for Android, going viral ,no,"Ifold, England","[-0.548048, 51.062654, -0.527062, 51.07511]","['viral', 'http', 'co', 'z', 'oxdytogg']"
1545576552,2022-01-28 11:05:02+00:00,1c00cf44f69d95d3,1.49E+18,en,1,0,0,1,Twitter for Android, China reports 2 new human cases of H5N6 bird flu ,no,"Ilfracombe, England","[-4.1405462, 51.1872567, -4.096538, 51.211164]","['report', 'new', 'human', 'case', 'h', 'n', 'bird', 'flu', 'http', 'co', 'afowkepnki']"
8.77E+17,2022-01-28 10:35:06+00:00,616d7ff30626fae4,1.49E+18,en,4,0,2,0,Twitter Web App,"         Thanks John. I think I'm through the worst of it and on the mend. At least I'd better be, or I'll be having a word with the virus! 😉💪👊💙",yes,"Teignmouth, England","[-3.518592, 50.541202, -3.4762986, 50.565904]","['seabrookseax', 'moggie', 'debra', 'pcbuley', 'debinndevon', 'suchislifeinsc', 'antisupporting', 'thanks', 'john', 'think', 'worst', 'mend', 'least', 'better', 'word', 'virus']"
2998567550,2022-01-28 10:17:49+00:00,24ff44bc29857b39,1.49E+18,en,5,0,6,0,Twitter for iPhone,  Right now in the dead of winter ( &amp; still battling shingles) I constantly daydream of Door Number 1️⃣ 👙🌞🌊,yes,"Knighton, Wales","[-3.06203, 52.3354043, -3.032497, 52.3485702]","['right', 'dead', 'winter', 'amp', 'still', 'battling', 'shingle', 'constantly', 'daydream', 'door', 'number']"
223237704,2022-01-28 09:32:41+00:00,1f592b82aea688ff,1.49E+18,en,1,0,0,0,Twitter for Android," How awful, but we are not far behind. It's not (seasonal) flu it's a pandemic.",yes,"Derby, England","[-1.556856, 52.870587, -1.384701, 52.960473]","['awful', 'far', 'behind', 'seasonal', 'flu', 'pandemic']"
379067233,2022-01-28 07:49:26+00:00,0c4f58af36a910a6,1.49E+18,en,1,0,1,0,Twitter for Android,"  You're doing a great job.  I would love to find my Great Great Uncle William Ogle's medals, who died 23rd November 1918, from the effects of gas, although I suspect flu also may have been involved at this time.  As we have a picture in his hospital blues looking happy &amp; healthy.",no,"York, England","[-1.147268, 53.9280019, -1.0233813, 54.004411]","['great', 'job', 'would', 'love', 'find', 'great', 'great', 'uncle', 'william', 'ogle', 'medal', 'died', 'rd', 'november', 'effect', 'gas', 'although', 'suspect', 'flu', 'also', 'may', 'involved', 'time', 'picture', 'hospital', 'blue', 'looking', 'happy', 'amp', 'healthy']"
356488026,2022-01-28 07:21:30+00:00,064b670c43d8d701,1.49E+18,en,0,0,0,0,Twitter for Android,"Dunno if its flu or long covid, but went to bed feeling fine and 2 hours later i was shiverijg worse than i think i ever have, despite heating on full blast.",yes,"Grimsby, England","[-0.147596, 53.52505, -0.0093573, 53.587884]","['flu', 'long', 'covid', 'went', 'bed', 'feeling', 'fine', 'hour', 'later', 'shiverijg', 'worse', 'think', 'ever', 'despite', 'heating', 'full', 'blast']"
1.41E+18,2022-01-28 02:47:22+00:00,1f592b82aea688ff,1.49E+18,en,1,0,1,0,Twitter for Android,"  I heard years ago that appendicitis was caused by a virus, could these facts be linked?",no,"Derby, England","[-1.556856, 52.870587, -1.384701, 52.960473]","['thepa', 'heard', 'year', 'ago', 'appendicitis', 'caused', 'virus', 'could', 'fact', 'linked']"
27635954,2022-01-27 23:01:55+00:00,616ba1df27270916,1.49E+18,en,0,0,0,0,Twitter for Android, A couple of months at best ... given current rates of Viral mutation!,no,"Oxford, England","[-1.289608, 51.7122668, -1.1772587, 51.796305]","['couple', 'month', 'best', 'given', 'current', 'rate', 'viral', 'mutation']"
2902825821,2022-01-27 22:09:12+00:00,4827c143cf972a3d,1.49E+18,en,9,0,1,1,Twitter for Android,Today is a good day to explain brain fog. I have used the tap in my bathroom since I moved in. Yesterday I couldn't figure out how to use it. My head is struggling with basic concepts but I still have to work. I have dysautonomia from a virus over a decade ago.,no,"Scarborough, England","[-0.46006, 54.24378, -0.372699, 54.306477]","['good', 'day', 'explain', 'brain', 'fog', 'used', 'tap', 'bathroom', 'since', 'moved', 'yesterday', 'figure', 'use', 'head', 'struggling', 'basic', 'concept', 'still', 'work', 'dysautonomia', 'virus', 'decade', 'ago']"
38934619,2022-01-27 20:53:12+00:00,5d838f7a011f4a2d,1.49E+18,en,2,0,0,1,Twitter for iPhone,#tech #innovation #reinvent #startup #startups #WFH #data #crossword #puzzle #CloudComputing #Algorithm #brainteaser #blockchain #5g #fintech #Wordle What the heck is Wordle ? The latest viral internet sensation simple word game delighting the internet ,no,"London, England","[-0.510364798739281, 51.2867019756122, 0.334043461659515, 51.6918240878432]","['reinvent', 'startup', 'startup', 'wfh', 'data', 'crossword', 'puzzle', 'cloudcomputing', 'algorithm', 'brainteaser', 'blockchain', 'g', 'fintech', 'wordle', 'heck', 'wordle', 'latest', 'viral', 'internet', 'sensation', 'simple', 'word', 'game', 'delighting', 'internet', 'http', 'co', 'hhch', 'q', 'n', 'g']"
3354714946,2022-01-27 18:38:58+00:00,6dd4aeb802da9f28,1.49E+18,en,2,0,0,0,Twitter for Android,"I am a bit on edge when I have a flu symptoms.  Although I have negative results, I have not so certain. However, I went up to the lab this afternoon and smelt DTT in the solution that one of my colleagues used. So now I am sure I have a cold😁 ",yes,"Newcastle Upon Tyne, England","[-1.6937923, 54.960055, -1.596931, 55.0240558]","['bit', 'edge', 'flu', 'symptom', 'although', 'negative', 'result', 'certain', 'however', 'went', 'lab', 'afternoon', 'smelt', 'dtt', 'solution', 'one', 'colleague', 'used', 'sure', 'cold', 'http', 'co', 'ngjpwyb']"
17646334,2022-01-27 18:27:16+00:00,573ede7f6c450804,1.49E+18,en,0,0,0,0,Twitter for iPhone,"Editing with the TV on for background noise, my brain spliced together adverts for thrush cream and a vacuum cleaner. For a moment I heard “treats the itch and the infection. . . And leaves your carpet looking and smelling clean and fresh”. #AmWriting #WritersLife",no,"Brighton, England","[-0.173706, 50.80835, -0.0870057, 50.872314]","['tv', 'background', 'noise', 'brain', 'spliced', 'together', 'advert', 'thrush', 'cream', 'vacuum', 'cleaner', 'moment', 'heard', 'treat', 'itch', 'infection', 'leaf', 'carpet', 'looking', 'smelling', 'clean', 'fresh', 'amwriting', 'writerslife']"
2732717183,2022-01-27 18:20:20+00:00,0cbfb5dccb8131b8,1.49E+18,en,0,0,0,0,Twitter for iPhone,  Seasonal flu now more fatal,yes,"North West, England","[-3.64063699761414, 52.9471313094526, -1.90962598338825, 55.1888787527094]","['seasonal', 'flu', 'fatal']"
21287152,2022-01-27 08:39:35+00:00,5cec0a0bf86e265e,1.49E+18,en,1,0,0,0,Twitter for iPhone,This deserves viral status. ,no,"Thornliebank, Scotland","[-4.329174, 55.7745961, -4.253669, 55.8139415]","['viral', 'status', 'http', 'co', 'gb', 'vdediv']"
188276023,2022-01-27 07:56:23+00:00,3bc1b6cfd27ef7f6,1.49E+18,en,1,0,1,1,Twitter for Android,"Independent SAGE Graph in Viral Tweet Misleading: Omicron Is Mild in Children!

",no,"East, England","[-0.745779800818049, 51.4482221321091, 1.76893599950184, 52.9926789576249]","['graph', 'viral', 'tweet', 'misleading', 'omicron', 'mild', 'child', 'http', 'co', 'hxjcmchql']"
234660609,2022-01-27 07:21:27+00:00,11343682a8e4d20a,1.49E+18,en,0,0,0,0,Twitter for Android, I had a viral chest infection/bronchitis before Xmas hit me for 6 X,no,"Bicester, England","[-1.181601, 51.8863658, -1.118519, 51.923999]","['viral', 'chest', 'infection', 'bronchitis', 'xmas', 'hit', 'x']"
1292466661,2022-01-27 07:08:04+00:00,65e82be76815508a,1.49E+18,en,0,0,1,0,Twitter for Android,"I'm quite capable of responding in my own time.
So florida has done well because it has a warm climate yet you previously said that it was infection ridden.... which is it? ",no,"Congleton, England","[-2.255527, 53.147456, -2.1725745, 53.178701]","['quite', 'capable', 'responding', 'time', 'florida', 'done', 'well', 'warm', 'climate', 'yet', 'previously', 'said', 'infection', 'ridden', 'http', 'co', 'mh', 'eintwfm']"
46686253,2022-01-27 06:14:31+00:00,621eccadb1c0dc73,1.49E+18,en,0,0,0,0,Twitter for iPhone,"I may have had 3 Pfizer and a booster. 
I have no immune system and Plan A petrifies me. It’s still winter, it’s still flu season, still 102,292 test positive with covid. Three friends are positive and one is very sick.",yes,"Woking, South East","[-0.6329393, 51.283513, -0.4647322, 51.349531]","['pfizer', 'booster', 'immune', 'system', 'plan', 'petrifies', 'still', 'winter', 'still', 'flu', 'season', 'still', 'test', 'positive', 'covid', 'three', 'friend', 'positive', 'one', 'sick']"
356488026,2022-01-27 05:54:57+00:00,064b670c43d8d701,1.49E+18,en,0,0,0,0,Twitter for Android,"Dont know if ive got long covid or the flu or what but dropping my car off to the garage for like half 6 and then walking 4 miles home. I might die.  Not that 4 miles is ridiculously far, but i still might die.",yes,"Grimsby, England","[-0.147596, 53.52505, -0.0093573, 53.587884]","['ive', 'got', 'long', 'covid', 'flu', 'dropping', 'car', 'garage', 'like', 'half', 'walking', 'mile', 'home', 'might', 'die', 'mile', 'ridiculously', 'far', 'still', 'might', 'die']"
1.42E+18,2022-01-27 01:42:11+00:00,381b5781fa376b63,1.49E+18,en,0,0,0,0,Twitter for Android,"#DonaldTrump 
Don't underestimate Donald.He was taking the urine cure long before anyone else...At the spa in moscow.
Those girls were not hookers,they were prophylactic virus killers extraordinaire. So it stained his face,but such is the life of a visionary.",no,"Avonmouth, England","[-2.7183064, 51.481875, -2.6417801, 51.542398]","['underestimate', 'donald', 'taking', 'urine', 'cure', 'long', 'anyone', 'else', 'spa', 'moscow', 'girl', 'hooker', 'prophylactic', 'virus', 'killer', 'extraordinaire', 'stained', 'face', 'life', 'visionary']"
24881428,2022-01-27 01:23:37+00:00,1ee89972c7073acd,1.49E+18,en,1,0,0,0,Twitter for Android,"   Found this info thanks to  showing how those infected and exposed, whether vaccinated or not are protected, while those unexposed and unvaccinated with no previous infection are most at risk to themselves. Not to others.  ",yes,"Falmouth, England","[-5.1040983, 50.138797, -5.043998, 50.165053]","['krutikakuppalli', 'found', 'info', 'thanks', 'johnincarlisle', 'showing', 'infected', 'exposed', 'whether', 'vaccinated', 'protected', 'unexposed', 'unvaccinated', 'previous', 'infection', 'risk', 'others', 'http', 'co', 'svgygoaj', 'j']"
2549789023,2022-01-27 01:12:58+00:00,616ba1df27270916,1.49E+18,en,22,0,2,0,Twitter for Android,"   Covid does harm and kill. It's proven that it kills brain cells even in mild cases.
Endemic doesn't mean harmless. Malaria is endemic, would it be OK to get it? Absolutely not.

Allowing the virus to spread is saying 🖕to the vulnerable ppl &amp; creating a new disabled population",yes,"Oxford, England","[-1.289608, 51.7122668, -1.1772587, 51.796305]","['affect', 'andrewmanners', 'covid', 'harm', 'kill', 'proven', 'kill', 'brain', 'cell', 'even', 'mild', 'case', 'endemic', 'mean', 'harmless', 'malaria', 'endemic', 'would', 'ok', 'get', 'absolutely', 'allowing', 'virus', 'spread', 'saying', 'vulnerable', 'ppl', 'amp', 'creating', 'new', 'disabled', 'population']"
24881428,2022-01-27 00:41:03+00:00,1ee89972c7073acd,1.49E+18,en,0,0,0,0,Twitter for Android,"19.1.2022.  #MMWR Protection from previous infections in both vaccinated and unvaccinated the same, while vaccinated without prior infection slightly higher, while unvaccinated and unexposed most at risk.  ",yes,"Falmouth, England","[-5.1040983, 50.138797, -5.043998, 50.165053]","['protection', 'previous', 'infection', 'vaccinated', 'unvaccinated', 'vaccinated', 'without', 'prior', 'infection', 'slightly', 'higher', 'unvaccinated', 'unexposed', 'risk', 'http', 'co', 'svgygoaj', 'j']"
1208951,2022-01-26 23:47:06+00:00,544762ebf7fda780,1.49E+18,en,0,0,0,0,Twitter for iPhone,"The  app I’ve been contributing to daily suggested a PCR test based my current symptoms. Being enrolled meant NHS also invited me to take another antibody test - those ones are always interesting: tells you if you have antibodies from vaccine, virus or both. #LongCovid",yes,"Islington, London","[-0.1420579, 51.5185518, -0.076305, 51.575301]","['zoe', 'app', 'contributing', 'daily', 'suggested', 'pcr', 'test', 'based', 'current', 'symptom', 'enrolled', 'meant', 'nh', 'also', 'invited', 'take', 'another', 'antibody', 'test', 'one', 'always', 'interesting', 'tell', 'antibody', 'vaccine', 'virus', 'longcovid']"
154493063,2022-01-26 21:05:39+00:00,01fac15539ff6509,1.49E+18,en,0,0,0,0,Twitter for Android," Especially if nothing has gone well. About half of the people vulnerable to Covid-19 have died so far.

And as of this month, the high prevalence of virus has been invading the homes of people who have been shielding at home for 2 years. I caught it and I haven't been out.",yes,"Crawley, South East","[-0.236912, 51.088048, -0.136753, 51.167405]","['nothing', 'gone', 'well', 'half', 'people', 'vulnerable', 'covid', 'died', 'far', 'month', 'high', 'prevalence', 'virus', 'invading', 'home', 'people', 'shielding', 'home', 'year', 'caught']"
2762324406,2022-01-26 20:48:19+00:00,06168d1feda43857,1.49E+18,en,3,0,1,0,Twitter for Android,Hey ho someones got to be a Guinea pig ,no,"South East, England","[-1.95729593780907, 50.5746064789388, 1.45178800018019, 52.1962850088601]","['someone', 'got', 'guinea', 'pig', 'http', 'co', 'qd', 'gq', 'ko']"
191552379,2022-01-26 20:26:36+00:00,38eabeb176f29378,1.49E+18,en,1,0,2,0,Twitter for Android,"Bring on the warmer weather, honestly... between catching Covid (albeit mild) and now the flu, I don't think I've ever slept so much - hence why I've been less active than normal. 😒",yes,"East Kilbride, Scotland","[-4.2384726, 55.7339596, -4.1344466, 55.7849667]","['warmer', 'weather', 'honestly', 'catching', 'covid', 'albeit', 'mild', 'flu', 'think', 'ever', 'slept', 'much', 'hence', 'le', 'active', 'normal']"
75911832,2022-01-26 19:24:18+00:00,20ddfe3fb0b66252,1.49E+18,en,2,0,1,0,Twitter for Android,"  Feels like a mild dose of the flu.  Headache,  shivery, feverish with cough and sore throat. Not nice but beats the alternative!
#travchat",yes,"Rochdale, England","[-2.228709, 53.560058, -2.077293, 53.6587024]","['feel', 'like', 'mild', 'dose', 'flu', 'headache', 'shivery', 'feverish', 'cough', 'sore', 'throat', 'nice', 'beat', 'alternative', 'travchat']"
